,user,project,key,status
5022,cwilliams,tistud,TISTUD-2559,status_done
5023,cwilliams,tistud,TISTUD-2561,status_done
5024,cwilliams,tistud,TISTUD-2573,status_done
5025,cwilliams,tistud,TISTUD-2577,status_done
5026,cwilliams,tistud,TISTUD-2591,status_done
5027,cwilliams,tistud,TISTUD-2606,status_done
5028,cwilliams,tistud,TISTUD-2621,status_done
5029,cwilliams,tistud,TISTUD-2634,status_done
5030,cwilliams,tistud,TISTUD-2645,status_done
5031,cwilliams,tistud,TISTUD-2646,status_done
5032,cwilliams,tistud,TISTUD-2647,status_done
5033,cwilliams,tistud,TISTUD-2677,status_done
5034,cwilliams,tistud,TISTUD-2678,status_done
5035,cwilliams,tistud,TISTUD-2679,status_done
5036,cwilliams,tistud,TISTUD-2688,status_done
5037,cwilliams,tistud,TISTUD-2698,status_done
5038,cwilliams,tistud,TISTUD-2713,status_done
5039,cwilliams,tistud,TISTUD-2726,status_done
5040,cwilliams,tistud,TISTUD-273,status_done
5041,cwilliams,tistud,TISTUD-2733,status_done
5042,cwilliams,tistud,TISTUD-2735,status_done
5043,cwilliams,tistud,TISTUD-2741,status_done
5044,cwilliams,tistud,TISTUD-2783,status_done
5045,cwilliams,tistud,TISTUD-2784,status_done
5046,cwilliams,tistud,TISTUD-2785,status_done
5047,cwilliams,tistud,TISTUD-2789,status_done
5048,cwilliams,tistud,TISTUD-2790,status_done
5049,cwilliams,tistud,TISTUD-2792,status_done
5050,cwilliams,tistud,TISTUD-2793,status_done
5051,cwilliams,tistud,TISTUD-2796,status_done
5052,cwilliams,tistud,TISTUD-2797,status_done
5053,cwilliams,tistud,TISTUD-2798,status_done
5054,cwilliams,tistud,TISTUD-2799,status_done
5055,cwilliams,tistud,TISTUD-2837,status_done
5056,cwilliams,tistud,TISTUD-2843,status_todo
5057,cwilliams,tistud,TISTUD-2855,status_done
5058,cwilliams,tistud,TISTUD-2871,status_done
5059,cwilliams,tistud,TISTUD-2889,status_done
5060,cwilliams,tistud,TISTUD-2890,status_done
5061,cwilliams,tistud,TISTUD-2892,status_done
5062,cwilliams,tistud,TISTUD-2901,status_done
5063,cwilliams,tistud,TISTUD-2909,status_done
5064,cwilliams,tistud,TISTUD-2910,status_done
5065,cwilliams,tistud,TISTUD-2913,status_done
5066,cwilliams,tistud,TISTUD-2914,status_done
5067,cwilliams,tistud,TISTUD-2917,status_done
5068,cwilliams,tistud,TISTUD-2924,status_done
5069,cwilliams,tistud,TISTUD-2925,status_done
5070,cwilliams,tistud,TISTUD-2926,status_done
5071,cwilliams,tistud,TISTUD-2941,status_done
5072,cwilliams,tistud,TISTUD-2942,status_done
5073,cwilliams,tistud,TISTUD-2945,status_done
5074,cwilliams,tistud,TISTUD-2947,status_done
5075,cwilliams,tistud,TISTUD-2953,status_done
5076,cwilliams,tistud,TISTUD-2971,status_done
5077,cwilliams,tistud,TISTUD-2973,status_done
5078,cwilliams,tistud,TISTUD-2978,status_done
5079,cwilliams,tistud,TISTUD-2997,status_todo
5080,cwilliams,tistud,TISTUD-30,status_inprogress
5081,cwilliams,tistud,TISTUD-3006,status_done
5082,cwilliams,tistud,TISTUD-3013,status_done
5083,cwilliams,tistud,TISTUD-3015,status_inprogress
5084,cwilliams,tistud,TISTUD-3035,status_done
5085,cwilliams,tistud,TISTUD-3036,status_done
5086,cwilliams,tistud,TISTUD-3085,status_done
5087,cwilliams,tistud,TISTUD-3095,status_todo
5088,cwilliams,tistud,TISTUD-3106,status_done
5089,cwilliams,tistud,TISTUD-3109,status_done
5090,cwilliams,tistud,TISTUD-3140,status_done
5091,cwilliams,tistud,TISTUD-3141,status_done
5092,cwilliams,tistud,TISTUD-3142,status_done
5093,cwilliams,tistud,TISTUD-3170,status_done
5094,cwilliams,tistud,TISTUD-3187,status_done
5095,cwilliams,tistud,TISTUD-3245,status_done
5096,cwilliams,tistud,TISTUD-3246,status_done
5097,cwilliams,tistud,TISTUD-3247,status_done
5098,cwilliams,tistud,TISTUD-3254,status_done
5099,cwilliams,tistud,TISTUD-3255,status_done
5100,cwilliams,tistud,TISTUD-3256,status_done
5101,cwilliams,tistud,TISTUD-3257,status_done
5102,cwilliams,tistud,TISTUD-3259,status_done
5103,cwilliams,tistud,TISTUD-3261,status_done
5104,cwilliams,tistud,TISTUD-3262,status_todo
5105,cwilliams,tistud,TISTUD-3263,status_done
5106,cwilliams,tistud,TISTUD-3264,status_done
5107,cwilliams,tistud,TISTUD-3285,status_done
5108,cwilliams,tistud,TISTUD-3286,status_done
5109,cwilliams,tistud,TISTUD-3291,status_inprogress
5110,cwilliams,tistud,TISTUD-3323,status_done
5111,cwilliams,tistud,TISTUD-336,status_done
5112,cwilliams,tistud,TISTUD-3383,status_done
5113,cwilliams,tistud,TISTUD-3397,status_done
5114,cwilliams,tistud,TISTUD-3423,status_done
5115,cwilliams,tistud,TISTUD-3432,status_inprogress
5116,cwilliams,tistud,TISTUD-3434,status_done
5117,cwilliams,tistud,TISTUD-3437,status_done
5118,cwilliams,tistud,TISTUD-3441,status_done
5119,cwilliams,tistud,TISTUD-3447,status_done
5120,cwilliams,tistud,TISTUD-3454,status_done
5121,cwilliams,tistud,TISTUD-3484,status_done
5122,cwilliams,tistud,TISTUD-3485,status_done
5123,cwilliams,tistud,TISTUD-3488,status_done
5124,cwilliams,tistud,TISTUD-3490,status_done
5125,cwilliams,tistud,TISTUD-3493,status_done
5126,cwilliams,tistud,TISTUD-3511,status_done
5127,cwilliams,tistud,TISTUD-3513,status_done
5128,cwilliams,tistud,TISTUD-3514,status_todo
5129,cwilliams,tistud,TISTUD-3517,status_done
5130,cwilliams,tistud,TISTUD-3534,status_done
5131,cwilliams,tistud,TISTUD-3538,status_done
5132,cwilliams,tistud,TISTUD-3542,status_done
5133,cwilliams,tistud,TISTUD-3547,status_todo
5134,cwilliams,tistud,TISTUD-3555,status_done
5135,cwilliams,tistud,TISTUD-3556,status_done
5136,cwilliams,tistud,TISTUD-3557,status_done
5137,cwilliams,tistud,TISTUD-3597,status_done
5138,cwilliams,tistud,TISTUD-3601,status_done
5139,cwilliams,tistud,TISTUD-3624,status_done
5140,cwilliams,tistud,TISTUD-3625,status_done
5141,cwilliams,tistud,TISTUD-3626,status_done
5142,cwilliams,tistud,TISTUD-3627,status_done
5143,cwilliams,tistud,TISTUD-3629,status_done
5144,cwilliams,tistud,TISTUD-3630,status_done
5145,cwilliams,tistud,TISTUD-3631,status_done
5146,cwilliams,tistud,TISTUD-3632,status_done
5147,cwilliams,tistud,TISTUD-3633,status_done
5148,cwilliams,tistud,TISTUD-3634,status_done
5149,cwilliams,tistud,TISTUD-3635,status_done
5150,cwilliams,tistud,TISTUD-3669,status_done
5151,cwilliams,tistud,TISTUD-3695,status_done
5152,cwilliams,tistud,TISTUD-3696,status_done
5153,cwilliams,tistud,TISTUD-3697,status_done
5154,cwilliams,tistud,TISTUD-3740,status_inprogress
5155,cwilliams,tistud,TISTUD-3741,status_inprogress
5156,cwilliams,tistud,TISTUD-3753,status_done
5157,cwilliams,tistud,TISTUD-3770,status_done
5158,cwilliams,tistud,TISTUD-3776,status_done
5159,cwilliams,tistud,TISTUD-3788,status_done
5160,cwilliams,tistud,TISTUD-3804,status_done
5161,cwilliams,tistud,TISTUD-3806,status_done
5162,cwilliams,tistud,TISTUD-3808,status_done
5163,cwilliams,tistud,TISTUD-3814,status_done
5164,cwilliams,tistud,TISTUD-3820,status_done
5165,cwilliams,tistud,TISTUD-3861,status_done
5166,cwilliams,tistud,TISTUD-3863,status_done
5167,cwilliams,tistud,TISTUD-3893,status_done
5168,cwilliams,tistud,TISTUD-3895,status_done
5169,cwilliams,tistud,TISTUD-3942,status_done
5170,cwilliams,tistud,TISTUD-3949,status_done
5171,cwilliams,tistud,TISTUD-3962,status_done
5172,cwilliams,tistud,TISTUD-3963,status_done
5173,cwilliams,tistud,TISTUD-3964,status_done
5174,cwilliams,tistud,TISTUD-3967,status_done
5175,cwilliams,tistud,TISTUD-3970,status_done
5176,cwilliams,tistud,TISTUD-3975,status_done
5177,cwilliams,tistud,TISTUD-3983,status_done
5178,cwilliams,tistud,TISTUD-3989,status_done
5179,cwilliams,tistud,TISTUD-3993,status_done
5180,cwilliams,tistud,TISTUD-3996,status_done
5181,cwilliams,tistud,TISTUD-4008,status_inprogress
5182,cwilliams,tistud,TISTUD-4011,status_done
5183,cwilliams,tistud,TISTUD-4014,status_done
5184,cwilliams,tistud,TISTUD-4019,status_done
5185,cwilliams,tistud,TISTUD-4023,status_done
5186,cwilliams,tistud,TISTUD-4031,status_done
5187,cwilliams,tistud,TISTUD-4087,status_done
5188,cwilliams,tistud,TISTUD-4088,status_done
5189,cwilliams,tistud,TISTUD-4101,status_done
5190,cwilliams,tistud,TISTUD-4112,status_done
5191,cwilliams,tistud,TISTUD-4119,status_done
5192,cwilliams,tistud,TISTUD-4151,status_done
5193,cwilliams,tistud,TISTUD-4152,status_done
5194,cwilliams,tistud,TISTUD-4153,status_done
5195,cwilliams,tistud,TISTUD-4154,status_done
5196,cwilliams,tistud,TISTUD-4155,status_done
5197,cwilliams,tistud,TISTUD-4157,status_done
5198,cwilliams,tistud,TISTUD-4158,status_done
5199,cwilliams,tistud,TISTUD-4159,status_done
5200,cwilliams,tistud,TISTUD-4162,status_done
5201,cwilliams,tistud,TISTUD-4163,status_done
5202,cwilliams,tistud,TISTUD-4164,status_done
5203,cwilliams,tistud,TISTUD-4165,status_done
5204,cwilliams,tistud,TISTUD-4166,status_done
5205,cwilliams,tistud,TISTUD-4167,status_done
5206,cwilliams,tistud,TISTUD-4168,status_done
5207,cwilliams,tistud,TISTUD-4183,status_done
5208,cwilliams,tistud,TISTUD-4198,status_done
5209,cwilliams,tistud,TISTUD-4199,status_done
5210,cwilliams,tistud,TISTUD-4200,status_done
5211,cwilliams,tistud,TISTUD-4201,status_done
5212,cwilliams,tistud,TISTUD-4251,status_done
5213,cwilliams,tistud,TISTUD-4293,status_done
5214,cwilliams,tistud,TISTUD-4298,status_done
5215,cwilliams,tistud,TISTUD-4308,status_done
5216,cwilliams,tistud,TISTUD-4310,status_done
5217,cwilliams,tistud,TISTUD-4314,status_done
5218,cwilliams,tistud,TISTUD-4323,status_done
5219,cwilliams,tistud,TISTUD-4333,status_done
5220,cwilliams,tistud,TISTUD-4337,status_done
5221,cwilliams,tistud,TISTUD-4343,status_done
5222,cwilliams,tistud,TISTUD-4356,status_done
5223,cwilliams,tistud,TISTUD-4357,status_done
5224,cwilliams,tistud,TISTUD-4359,status_done
5225,cwilliams,tistud,TISTUD-4360,status_done
5226,cwilliams,tistud,TISTUD-4361,status_done
5227,cwilliams,tistud,TISTUD-4364,status_done
5228,cwilliams,tistud,TISTUD-4394,status_done
5229,cwilliams,tistud,TISTUD-4406,status_done
5230,cwilliams,tistud,TISTUD-4443,status_done
5231,cwilliams,tistud,TISTUD-4448,status_done
5232,cwilliams,tistud,TISTUD-4464,status_done
5233,cwilliams,tistud,TISTUD-4465,status_done
5234,cwilliams,tistud,TISTUD-4466,status_done
5235,cwilliams,tistud,TISTUD-4473,status_done
5236,cwilliams,tistud,TISTUD-4475,status_done
5237,cwilliams,tistud,TISTUD-4476,status_done
5238,cwilliams,tistud,TISTUD-4490,status_done
5239,cwilliams,tistud,TISTUD-4518,status_todo
5240,cwilliams,tistud,TISTUD-4525,status_done
5241,cwilliams,tistud,TISTUD-4529,status_inprogress
5242,cwilliams,tistud,TISTUD-4577,status_done
5243,cwilliams,tistud,TISTUD-4595,status_done
5244,cwilliams,tistud,TISTUD-4616,status_done
5245,cwilliams,tistud,TISTUD-4620,status_done
5246,cwilliams,tistud,TISTUD-4675,status_done
5247,cwilliams,tistud,TISTUD-4712,status_done
5248,cwilliams,tistud,TISTUD-4831,status_done
5249,cwilliams,tistud,TISTUD-4886,status_done
5250,cwilliams,tistud,TISTUD-4950,status_todo
5251,cwilliams,tistud,TISTUD-4956,status_done
5252,cwilliams,tistud,TISTUD-4964,status_done
5253,cwilliams,tistud,TISTUD-4965,status_done
5254,cwilliams,tistud,TISTUD-4971,status_done
5255,cwilliams,tistud,TISTUD-4977,status_done
5256,cwilliams,tistud,TISTUD-5029,status_done
5257,cwilliams,tistud,TISTUD-5039,status_done
5258,cwilliams,tistud,TISTUD-5040,status_inprogress
5259,cwilliams,tistud,TISTUD-5046,status_done
5260,cwilliams,tistud,TISTUD-5047,status_done
5261,cwilliams,tistud,TISTUD-5049,status_done
5262,cwilliams,tistud,TISTUD-5052,status_done
5263,cwilliams,tistud,TISTUD-5059,status_done
5264,cwilliams,tistud,TISTUD-5060,status_done
5265,cwilliams,tistud,TISTUD-5061,status_done
5266,cwilliams,tistud,TISTUD-5067,status_done
5267,cwilliams,tistud,TISTUD-5068,status_done
5268,cwilliams,tistud,TISTUD-5069,status_inprogress
5269,cwilliams,tistud,TISTUD-5070,status_done
5270,cwilliams,tistud,TISTUD-5071,status_done
5271,cwilliams,tistud,TISTUD-5073,status_done
5272,cwilliams,tistud,TISTUD-5074,status_done
5273,cwilliams,tistud,TISTUD-5075,status_inprogress
5274,cwilliams,tistud,TISTUD-5076,status_done
5275,cwilliams,tistud,TISTUD-5077,status_done
5276,cwilliams,tistud,TISTUD-5078,status_done
5277,cwilliams,tistud,TISTUD-5079,status_done
5278,cwilliams,tistud,TISTUD-5084,status_inprogress
5279,cwilliams,tistud,TISTUD-5093,status_done
5280,cwilliams,tistud,TISTUD-5101,status_done
5281,cwilliams,tistud,TISTUD-5104,status_done
5282,cwilliams,tistud,TISTUD-5105,status_done
5283,cwilliams,tistud,TISTUD-5109,status_done
5284,cwilliams,tistud,TISTUD-5110,status_done
5285,cwilliams,tistud,TISTUD-5151,status_todo
5286,cwilliams,tistud,TISTUD-5205,status_done
5287,cwilliams,tistud,TISTUD-5223,status_done
5288,cwilliams,tistud,TISTUD-5242,status_done
5289,cwilliams,tistud,TISTUD-5247,status_todo
5290,cwilliams,tistud,TISTUD-525,status_done
5291,cwilliams,tistud,TISTUD-5263,status_done
5292,cwilliams,tistud,TISTUD-5270,status_done
5293,cwilliams,tistud,TISTUD-5271,status_inprogress
5294,cwilliams,tistud,TISTUD-5272,status_inprogress
5295,cwilliams,tistud,TISTUD-5279,status_done
5296,cwilliams,tistud,TISTUD-5285,status_done
5297,cwilliams,tistud,TISTUD-5294,status_done
5298,cwilliams,tistud,TISTUD-5302,status_done
5299,cwilliams,tistud,TISTUD-5315,status_done
5300,cwilliams,tistud,TISTUD-5316,status_done
5301,cwilliams,tistud,TISTUD-5317,status_done
5302,cwilliams,tistud,TISTUD-5318,status_done
5303,cwilliams,tistud,TISTUD-5319,status_done
5304,cwilliams,tistud,TISTUD-5320,status_done
5305,cwilliams,tistud,TISTUD-5321,status_done
5306,cwilliams,tistud,TISTUD-5322,status_done
5307,cwilliams,tistud,TISTUD-5324,status_todo
5308,cwilliams,tistud,TISTUD-5325,status_done
5309,cwilliams,tistud,TISTUD-5326,status_done
5310,cwilliams,tistud,TISTUD-5329,status_done
5311,cwilliams,tistud,TISTUD-5338,status_done
5312,cwilliams,tistud,TISTUD-5353,status_done
5313,cwilliams,tistud,TISTUD-5355,status_done
5314,cwilliams,tistud,TISTUD-5359,status_done
5315,cwilliams,tistud,TISTUD-5360,status_done
5316,cwilliams,tistud,TISTUD-5365,status_done
5317,cwilliams,tistud,TISTUD-5366,status_done
5318,cwilliams,tistud,TISTUD-5368,status_todo
5319,cwilliams,tistud,TISTUD-5369,status_done
5320,cwilliams,tistud,TISTUD-5370,status_done
5321,cwilliams,tistud,TISTUD-5372,status_done
5322,cwilliams,tistud,TISTUD-5383,status_done
5323,cwilliams,tistud,TISTUD-5386,status_done
5324,cwilliams,tistud,TISTUD-5388,status_done
5325,cwilliams,tistud,TISTUD-5392,status_done
5326,cwilliams,tistud,TISTUD-5400,status_done
5327,cwilliams,tistud,TISTUD-5401,status_done
5328,cwilliams,tistud,TISTUD-5408,status_done
5329,cwilliams,tistud,TISTUD-5417,status_done
5330,cwilliams,tistud,TISTUD-5418,status_done
5331,cwilliams,tistud,TISTUD-5419,status_done
5332,cwilliams,tistud,TISTUD-5422,status_inprogress
5333,cwilliams,tistud,TISTUD-5424,status_done
5334,cwilliams,tistud,TISTUD-5425,status_done
5335,cwilliams,tistud,TISTUD-5433,status_done
5336,cwilliams,tistud,TISTUD-5440,status_done
5337,cwilliams,tistud,TISTUD-5441,status_inprogress
5338,cwilliams,tistud,TISTUD-5452,status_done
5339,cwilliams,tistud,TISTUD-5453,status_done
5340,cwilliams,tistud,TISTUD-5454,status_done
5341,cwilliams,tistud,TISTUD-5455,status_todo
5342,cwilliams,tistud,TISTUD-5459,status_done
5343,cwilliams,tistud,TISTUD-5462,status_done
5344,cwilliams,tistud,TISTUD-5467,status_done
5345,cwilliams,tistud,TISTUD-5468,status_done
5346,cwilliams,tistud,TISTUD-5469,status_done
5347,cwilliams,tistud,TISTUD-5470,status_done
5348,cwilliams,tistud,TISTUD-5471,status_done
5349,cwilliams,tistud,TISTUD-5472,status_done
5350,cwilliams,tistud,TISTUD-5473,status_done
5351,cwilliams,tistud,TISTUD-5477,status_done
5352,cwilliams,tistud,TISTUD-5479,status_done
5353,cwilliams,tistud,TISTUD-5492,status_done
5354,cwilliams,tistud,TISTUD-5495,status_done
5355,cwilliams,tistud,TISTUD-5502,status_done
5356,cwilliams,tistud,TISTUD-5503,status_done
5357,cwilliams,tistud,TISTUD-5504,status_inprogress
5358,cwilliams,tistud,TISTUD-5510,status_done
5359,cwilliams,tistud,TISTUD-5514,status_done
5360,cwilliams,tistud,TISTUD-5523,status_done
5361,cwilliams,tistud,TISTUD-5526,status_done
5362,cwilliams,tistud,TISTUD-5527,status_done
5363,cwilliams,tistud,TISTUD-5531,status_done
5364,cwilliams,tistud,TISTUD-5542,status_done
5365,cwilliams,tistud,TISTUD-5543,status_done
5366,cwilliams,tistud,TISTUD-5544,status_done
5367,cwilliams,tistud,TISTUD-5545,status_done
5368,cwilliams,tistud,TISTUD-5551,status_done
5369,cwilliams,tistud,TISTUD-5556,status_done
5370,cwilliams,tistud,TISTUD-5562,status_done
5371,cwilliams,tistud,TISTUD-5563,status_done
5372,cwilliams,tistud,TISTUD-5570,status_inprogress
5373,cwilliams,tistud,TISTUD-5571,status_done
5374,cwilliams,tistud,TISTUD-5575,status_todo
5375,cwilliams,tistud,TISTUD-5576,status_done
5376,cwilliams,tistud,TISTUD-5577,status_done
5377,cwilliams,tistud,TISTUD-5578,status_done
5378,cwilliams,tistud,TISTUD-5579,status_inprogress
5379,cwilliams,tistud,TISTUD-5587,status_inprogress
5380,cwilliams,tistud,TISTUD-5594,status_done
5381,cwilliams,tistud,TISTUD-5603,status_done
5382,cwilliams,tistud,TISTUD-5605,status_done
5383,cwilliams,tistud,TISTUD-5610,status_done
5384,cwilliams,tistud,TISTUD-5621,status_done
5385,cwilliams,tistud,TISTUD-5622,status_inprogress
5386,cwilliams,tistud,TISTUD-5623,status_done
5387,cwilliams,tistud,TISTUD-5629,status_done
5388,cwilliams,tistud,TISTUD-5634,status_done
5389,cwilliams,tistud,TISTUD-5635,status_done
5390,cwilliams,tistud,TISTUD-5636,status_done
5391,cwilliams,tistud,TISTUD-5644,status_inprogress
5392,cwilliams,tistud,TISTUD-5651,status_done
5393,cwilliams,tistud,TISTUD-5652,status_done
5394,cwilliams,tistud,TISTUD-5653,status_done
5395,cwilliams,tistud,TISTUD-5654,status_done
5396,cwilliams,tistud,TISTUD-5657,status_done
5397,cwilliams,tistud,TISTUD-5659,status_done
5398,cwilliams,tistud,TISTUD-5662,status_done
5399,cwilliams,tistud,TISTUD-5663,status_done
5400,cwilliams,tistud,TISTUD-5664,status_done
5401,cwilliams,tistud,TISTUD-5665,status_done
5402,cwilliams,tistud,TISTUD-5666,status_inprogress
5403,cwilliams,tistud,TISTUD-5677,status_inprogress
5404,cwilliams,tistud,TISTUD-5680,status_done
5405,cwilliams,tistud,TISTUD-5681,status_done
5406,cwilliams,tistud,TISTUD-5689,status_done
5407,cwilliams,tistud,TISTUD-5691,status_done
5408,cwilliams,tistud,TISTUD-5692,status_done
5409,cwilliams,tistud,TISTUD-5693,status_done
5410,cwilliams,tistud,TISTUD-5705,status_done
5411,cwilliams,tistud,TISTUD-5706,status_done
5412,cwilliams,tistud,TISTUD-5710,status_done
5413,cwilliams,tistud,TISTUD-5715,status_done
5414,cwilliams,tistud,TISTUD-572,status_todo
5415,cwilliams,tistud,TISTUD-5732,status_done
5416,cwilliams,tistud,TISTUD-574,status_done
5417,cwilliams,tistud,TISTUD-5741,status_done
5418,cwilliams,tistud,TISTUD-5754,status_done
5419,cwilliams,tistud,TISTUD-5755,status_done
5420,cwilliams,tistud,TISTUD-5759,status_todo
5421,cwilliams,tistud,TISTUD-5765,status_done
5422,cwilliams,tistud,TISTUD-5775,status_done
5423,cwilliams,tistud,TISTUD-5778,status_done
5424,cwilliams,tistud,TISTUD-5779,status_done
5425,cwilliams,tistud,TISTUD-5780,status_done
5426,cwilliams,tistud,TISTUD-5781,status_done
5427,cwilliams,tistud,TISTUD-5794,status_done
5428,cwilliams,tistud,TISTUD-5810,status_done
5429,cwilliams,tistud,TISTUD-5812,status_done
5430,cwilliams,tistud,TISTUD-5814,status_done
5431,cwilliams,tistud,TISTUD-5816,status_done
5432,cwilliams,tistud,TISTUD-582,status_done
5433,cwilliams,tistud,TISTUD-5823,status_done
5434,cwilliams,tistud,TISTUD-5833,status_inprogress
5435,cwilliams,tistud,TISTUD-5834,status_done
5436,cwilliams,tistud,TISTUD-5841,status_done
5437,cwilliams,tistud,TISTUD-5843,status_done
5438,cwilliams,tistud,TISTUD-5845,status_done
5439,cwilliams,tistud,TISTUD-5849,status_done
5440,cwilliams,tistud,TISTUD-5866,status_done
5441,cwilliams,tistud,TISTUD-5868,status_done
5442,cwilliams,tistud,TISTUD-5874,status_inprogress
5443,cwilliams,tistud,TISTUD-5897,status_done
5444,cwilliams,tistud,TISTUD-5914,status_done
5445,cwilliams,tistud,TISTUD-5916,status_done
5446,cwilliams,tistud,TISTUD-5918,status_inprogress
5447,cwilliams,tistud,TISTUD-592,status_done
5448,cwilliams,tistud,TISTUD-5923,status_done
5449,cwilliams,tistud,TISTUD-5943,status_done
5450,cwilliams,tistud,TISTUD-5958,status_inprogress
5451,cwilliams,tistud,TISTUD-5960,status_done
5452,cwilliams,tistud,TISTUD-5970,status_inprogress
5453,cwilliams,tistud,TISTUD-5981,status_done
5454,cwilliams,tistud,TISTUD-5986,status_inprogress
5455,cwilliams,tistud,TISTUD-5987,status_done
5456,cwilliams,tistud,TISTUD-6009,status_done
5457,cwilliams,tistud,TISTUD-6018,status_done
5458,cwilliams,tistud,TISTUD-6029,status_done
5459,cwilliams,tistud,TISTUD-6031,status_done
5460,cwilliams,tistud,TISTUD-6037,status_inprogress
5461,cwilliams,tistud,TISTUD-605,status_done
5462,cwilliams,tistud,TISTUD-6077,status_done
5463,cwilliams,tistud,TISTUD-6084,status_done
5464,cwilliams,tistud,TISTUD-6105,status_done
5465,cwilliams,tistud,TISTUD-6106,status_done
5466,cwilliams,tistud,TISTUD-6113,status_done
5467,cwilliams,tistud,TISTUD-6116,status_done
5468,cwilliams,tistud,TISTUD-6122,status_done
5469,cwilliams,tistud,TISTUD-6125,status_done
5470,cwilliams,tistud,TISTUD-6129,status_done
5471,cwilliams,tistud,TISTUD-6144,status_done
5472,cwilliams,tistud,TISTUD-6155,status_done
5473,cwilliams,tistud,TISTUD-6162,status_inprogress
5474,cwilliams,tistud,TISTUD-6200,status_done
5475,cwilliams,tistud,TISTUD-6205,status_done
5476,cwilliams,tistud,TISTUD-6209,status_done
5477,cwilliams,tistud,TISTUD-6218,status_done
5478,cwilliams,tistud,TISTUD-6219,status_done
5479,cwilliams,tistud,TISTUD-6220,status_done
5480,cwilliams,tistud,TISTUD-6224,status_done
5481,cwilliams,tistud,TISTUD-6225,status_done
5482,cwilliams,tistud,TISTUD-6226,status_done
5483,cwilliams,tistud,TISTUD-6227,status_done
5484,cwilliams,tistud,TISTUD-6228,status_done
5485,cwilliams,tistud,TISTUD-6229,status_done
5486,cwilliams,tistud,TISTUD-623,status_done
5487,cwilliams,tistud,TISTUD-6230,status_done
5488,cwilliams,tistud,TISTUD-6234,status_done
5489,cwilliams,tistud,TISTUD-6235,status_done
5490,cwilliams,tistud,TISTUD-6236,status_done
5491,cwilliams,tistud,TISTUD-6239,status_inprogress
5492,cwilliams,tistud,TISTUD-6240,status_done
5493,cwilliams,tistud,TISTUD-6241,status_done
5494,cwilliams,tistud,TISTUD-6251,status_done
5495,cwilliams,tistud,TISTUD-6258,status_todo
5496,cwilliams,tistud,TISTUD-6263,status_done
5497,cwilliams,tistud,TISTUD-6265,status_inprogress
5498,cwilliams,tistud,TISTUD-6270,status_done
5499,cwilliams,tistud,TISTUD-6271,status_done
5500,cwilliams,tistud,TISTUD-6272,status_done
5501,cwilliams,tistud,TISTUD-6273,status_done
5502,cwilliams,tistud,TISTUD-6275,status_done
5503,cwilliams,tistud,TISTUD-6276,status_inprogress
5504,cwilliams,tistud,TISTUD-6280,status_todo
5505,cwilliams,tistud,TISTUD-6281,status_done
5506,cwilliams,tistud,TISTUD-6282,status_done
5507,cwilliams,tistud,TISTUD-6290,status_done
5508,cwilliams,tistud,TISTUD-6291,status_done
5509,cwilliams,tistud,TISTUD-6292,status_done
5510,cwilliams,tistud,TISTUD-6299,status_inprogress
5511,cwilliams,tistud,TISTUD-6303,status_inprogress
5512,cwilliams,tistud,TISTUD-6310,status_done
5513,cwilliams,tistud,TISTUD-6315,status_done
5514,cwilliams,tistud,TISTUD-6317,status_done
5515,cwilliams,tistud,TISTUD-6324,status_done
5516,cwilliams,tistud,TISTUD-6326,status_done
5517,cwilliams,tistud,TISTUD-6330,status_done
5518,cwilliams,tistud,TISTUD-6343,status_inprogress
5519,cwilliams,tistud,TISTUD-6352,status_done
5520,cwilliams,tistud,TISTUD-6386,status_done
5521,cwilliams,tistud,TISTUD-6395,status_done
5522,cwilliams,tistud,TISTUD-6396,status_done
5523,cwilliams,tistud,TISTUD-6397,status_done
5524,cwilliams,tistud,TISTUD-6399,status_done
5525,cwilliams,tistud,TISTUD-6402,status_done
5526,cwilliams,tistud,TISTUD-6403,status_inprogress
5527,cwilliams,tistud,TISTUD-6407,status_inprogress
5528,cwilliams,tistud,TISTUD-6420,status_done
5529,cwilliams,tistud,TISTUD-6421,status_done
5530,cwilliams,tistud,TISTUD-6422,status_inprogress
5531,cwilliams,tistud,TISTUD-6423,status_inprogress
5532,cwilliams,tistud,TISTUD-6424,status_todo
5533,cwilliams,tistud,TISTUD-6426,status_done
5534,cwilliams,tistud,TISTUD-6427,status_done
5535,cwilliams,tistud,TISTUD-6430,status_done
5536,cwilliams,tistud,TISTUD-6432,status_inprogress
5537,cwilliams,tistud,TISTUD-6434,status_done
5538,cwilliams,tistud,TISTUD-6435,status_done
5539,cwilliams,tistud,TISTUD-6436,status_done
5540,cwilliams,tistud,TISTUD-6437,status_done
5541,cwilliams,tistud,TISTUD-6438,status_done
5542,cwilliams,tistud,TISTUD-6442,status_done
5543,cwilliams,tistud,TISTUD-6450,status_done
5544,cwilliams,tistud,TISTUD-6451,status_inprogress
5545,cwilliams,tistud,TISTUD-6454,status_done
5546,cwilliams,tistud,TISTUD-6455,status_done
5547,cwilliams,tistud,TISTUD-6456,status_done
5548,cwilliams,tistud,TISTUD-6457,status_done
5549,cwilliams,tistud,TISTUD-6490,status_done
5550,cwilliams,tistud,TISTUD-6498,status_done
5551,cwilliams,tistud,TISTUD-65,status_done
5552,cwilliams,tistud,TISTUD-6508,status_done
5553,cwilliams,tistud,TISTUD-6510,status_done
